	region	iso	varidxs	intergenic_bool	homologs	has_wildtype	exact_hit	exact_loc	contig_set	in_gene_nt_1	in_gene_nt_1_loc	in_gene_nt_2	in_gene_nt_2_loc	direct_hits	direct_hits_loc
62	1	pCAMPY86	[2]	False	1.0	True	True	[('pCAMPY86-c_000000000368-x', 220, 369, 1, 150, 100.0)]	('pCAMPY86-c_000000000368-x',)	True	[('pCAMPY86-c_000000000368-x', 88, 1296, 133, 1341, 100.0)]			True	[('pCAMPY86-c_000000000368-x', 88, 1296, 133, 1341, 100.0)]
63	1	CAMPY87_S44	[2]	False	1.0	False	True	[('CAMPY87_S44-c_000000000002-x', 34114, 34262, 1, 149, 99.329)]	('CAMPY87_S44-c_000000000002-x',)	True	[('CAMPY87_S44-c_000000000002-x', 33981, 35189, 133, 1341, 99.75200000000001)]			True	[('CAMPY87_S44-c_000000000002-x', 33981, 35189, 133, 1341, 99.75200000000001)]
64	1	CAMPY41_S20	[2]	False	1.0	False	True	[('CAMPY41_S20-c_000000000059-x', 2632, 2780, 1, 149, 98.65799999999999)]	('CAMPY41_S20-c_000000000059-x',)	True	[('CAMPY41_S20-c_000000000059-x', 1705, 2913, 133, 1341, 98.51100000000001)]			True	[('CAMPY41_S20-c_000000000059-x', 1705, 2913, 133, 1341, 98.51100000000001)]
65	1	CAMPY4_spr11	[2]	False	1.0	True	True	[('CAMPY4_spr11-c_000000000204-x', 305, 454, 1, 150, 100.0)]	('CAMPY4_spr11-c_000000000204-x',)	True	[('CAMPY4_spr11-c_000000000204-x', 173, 1393, 1341, 121, 99.26299999999999)]			True	[('CAMPY4_spr11-c_000000000204-x', 173, 1393, 1341, 121, 99.26299999999999)]
66	1	CAMPY12_S6	[2]	False	1.0	True	True	[('CAMPY12_S6-c_000000000167-x', 584, 733, 1, 150, 100.0)]	('CAMPY12_S6-c_000000000167-x',)	True	[('CAMPY12_S6-c_000000000167-x', 452, 1660, 133, 1341, 100.0)]			True	[('CAMPY12_S6-c_000000000167-x', 452, 1660, 133, 1341, 100.0)]
67	1	CAMPY82_spr11	[2]	False	1.0	False	True	[('CAMPY82_spr11-c_000000000195-x', 2747, 2895, 1, 149, 99.329)]	('CAMPY82_spr11-c_000000000195-x',)	True	[('CAMPY82_spr11-c_000000000195-x', 1820, 3028, 133, 1341, 99.75200000000001)]			True	[('CAMPY82_spr11-c_000000000195-x', 1820, 3028, 133, 1341, 99.75200000000001)]
68	1	CAMPY10	[2]	False	1.0	False	True	[('CAMPY10-c_000000000121-x', 2550, 2698, 1, 149, 98.65799999999999)]	('CAMPY10-c_000000000121-x',)	True	[('CAMPY10-c_000000000121-x', 1623, 2831, 133, 1341, 98.015)]			True	[('CAMPY10-c_000000000121-x', 1623, 2831, 133, 1341, 98.015)]
69	1	pCAMPY80	[2]	False	2.0	False	True	[('pCAMPY80-c_000000000402-x', 2511, 2660, 1, 150, 96.0), ('pCAMPY80-c_000000000022-x', 2511, 2660, 1, 150, 96.0)]	('pCAMPY80-c_000000000402-x', 'pCAMPY80-c_000000000022-x')	True	[('pCAMPY80-c_000000000402-x', 1584, 2792, 133, 1341, 100.0), ('pCAMPY80-c_000000000022-x', 1584, 2792, 133, 1341, 100.0)]			True	[('pCAMPY80-c_000000000402-x', 1584, 2792, 133, 1341, 100.0), ('pCAMPY80-c_000000000022-x', 1584, 2792, 133, 1341, 100.0)]
70	1	CAMPY28	[2]	False	1.0	False	True	[('CAMPY28-c_000000000001-x', 115678, 115826, 1, 149, 98.65799999999999)]	('CAMPY28-c_000000000001-x',)	True	[('CAMPY28-c_000000000001-x', 115545, 116753, 133, 1341, 98.015)]			True	[('CAMPY28-c_000000000001-x', 115545, 116753, 133, 1341, 98.015)]
71	1	CAMPY15_S7	[2]	False	1.0	True	True	[('CAMPY15_S7-c_000000000176-x', 2504, 2653, 1, 150, 100.0)]	('CAMPY15_S7-c_000000000176-x',)	True	[('CAMPY15_S7-c_000000000176-x', 1565, 2785, 1341, 121, 99.26299999999999)]			True	[('CAMPY15_S7-c_000000000176-x', 1565, 2785, 1341, 121, 99.26299999999999)]
72	2	CG8421	[3, 4]	False	1.0	True	True	[('CG8421-NZ_CP005388-x', 168615, 168764, 1, 150, 100.0)]	('CG8421-NZ_CP005388-x',)	True	[('CG8421-NZ_CP005388-x', 168502, 168720, 1, 219, 100.0)]	True	[('CG8421-NZ_CP005388-x', 168830, 169192, 1, 363, 100.0)]	True	[('CG8421-NZ_CP005388-x', 168502, 168720, 1, 219, 100.0)]
73	2	CG8421_sim	[3, 4]	False	1.0	True	True	[('CG8421_sim-c_000000000007-x', 70770, 70919, 1, 150, 100.0)]	('CG8421_sim-c_000000000007-x',)	True	[('CG8421_sim-c_000000000007-x', 70814, 71032, 1, 219, 100.0)]	True	[('CG8421_sim-c_000000000007-x', 70342, 70704, 1, 363, 100.0)]	True	[('CG8421_sim-c_000000000007-x', 70814, 71032, 1, 219, 100.0)]
74	2	crofts_31R	[3, 4]	False	1.0	False	True	[('crofts_31R-c_000000000008-x', 18602, 18753, 1, 150, 98.684)]	('crofts_31R-c_000000000008-x',)	True	[('crofts_31R-c_000000000008-x', 18489, 18686, 1, 198, 100.0)]	True	[('crofts_31R-c_000000000008-x', 18819, 19181, 1, 363, 100.0)]	True	[('crofts_31R-c_000000000008-x', 18489, 18686, 1, 198, 100.0)]
75	2	crofts_21D1	[3, 4]	False	1.0	True	True	[('crofts_21D1-c_000000000008-x', 18602, 18751, 1, 150, 100.0)]	('crofts_21D1-c_000000000008-x',)	True	[('crofts_21D1-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]	True	[('crofts_21D1-c_000000000008-x', 18817, 19179, 1, 363, 100.0)]	True	[('crofts_21D1-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]
76	2	crofts_33D1	[3, 4]	False	1.0	True	True	[('crofts_33D1-c_000000000008-x', 70825, 70974, 1, 150, 100.0)]	('crofts_33D1-c_000000000008-x',)	True	[('crofts_33D1-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]	True	[('crofts_33D1-c_000000000008-x', 70397, 70759, 1, 363, 100.0)]	True	[('crofts_33D1-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]
77	2	crofts_1R	[3, 4]	False	1.0	True	True	[('crofts_1R-c_000000000008-x', 70825, 70974, 1, 150, 100.0)]	('crofts_1R-c_000000000008-x',)	True	[('crofts_1R-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]	True	[('crofts_1R-c_000000000008-x', 70397, 70759, 1, 363, 100.0)]	True	[('crofts_1R-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]
78	2	crofts_8R1	[3, 4]	False	1.0	True	True	[('crofts_8R1-c_000000000008-x', 70825, 70974, 1, 150, 100.0)]	('crofts_8R1-c_000000000008-x',)	True	[('crofts_8R1-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]	True	[('crofts_8R1-c_000000000008-x', 70397, 70759, 1, 363, 100.0)]	True	[('crofts_8R1-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]
79	2	crofts_9D2	[3, 4]	False	1.0	True	True	[('crofts_9D2-c_000000000008-x', 70825, 70974, 1, 150, 100.0)]	('crofts_9D2-c_000000000008-x',)	True	[('crofts_9D2-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]	True	[('crofts_9D2-c_000000000008-x', 70397, 70759, 1, 363, 100.0)]	True	[('crofts_9D2-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]
80	2	crofts_4D1	[3, 4]	False	2.0	True	True	[('crofts_4D1-c_000000000184-x', 70825, 70974, 1, 150, 100.0), ('crofts_4D1-c_000000000008-x', 70825, 70974, 1, 150, 100.0)]	('crofts_4D1-c_000000000008-x', 'crofts_4D1-c_000000000184-x')	True	[('crofts_4D1-c_000000000184-x', 70869, 71087, 1, 219, 100.0), ('crofts_4D1-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]	True	[('crofts_4D1-c_000000000184-x', 70397, 70759, 1, 363, 100.0), ('crofts_4D1-c_000000000008-x', 70397, 70759, 1, 363, 100.0)]	True	[('crofts_4D1-c_000000000184-x', 70869, 71087, 1, 219, 100.0), ('crofts_4D1-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]
81	2	crofts_31D2	[3, 4]	False	1.0	True	True	[('crofts_31D2-c_000000000008-x', 18602, 18751, 1, 150, 100.0)]	('crofts_31D2-c_000000000008-x',)	True	[('crofts_31D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]	True	[('crofts_31D2-c_000000000008-x', 18817, 19179, 1, 363, 100.0)]	True	[('crofts_31D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]
82	2	crofts_11D1	[3, 4]	False	1.0	True	True	[('crofts_11D1-c_000000000008-x', 70825, 70974, 1, 150, 100.0)]	('crofts_11D1-c_000000000008-x',)	True	[('crofts_11D1-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]	True	[('crofts_11D1-c_000000000008-x', 70397, 70759, 1, 363, 100.0)]	True	[('crofts_11D1-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]
83	2	crofts_14D2	[3, 4]	False	1.0	True	True	[('crofts_14D2-c_000000000008-x', 18602, 18751, 1, 150, 100.0)]	('crofts_14D2-c_000000000008-x',)	True	[('crofts_14D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]	True	[('crofts_14D2-c_000000000008-x', 18817, 19179, 1, 363, 100.0)]	True	[('crofts_14D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]
84	2	crofts_8D2	[3, 4]	False	2.0	True	True	[('crofts_8D2-c_000000005914-x', 70825, 70974, 1, 150, 100.0), ('crofts_8D2-c_000000000039-x', 70825, 70974, 1, 150, 100.0)]	('crofts_8D2-c_000000000039-x', 'crofts_8D2-c_000000005914-x')	True	[('crofts_8D2-c_000000005914-x', 70869, 71087, 1, 219, 100.0), ('crofts_8D2-c_000000000039-x', 70869, 71087, 1, 219, 100.0)]	True	[('crofts_8D2-c_000000005914-x', 70397, 70759, 1, 363, 100.0), ('crofts_8D2-c_000000000039-x', 70397, 70759, 1, 363, 100.0)]	True	[('crofts_8D2-c_000000005914-x', 70869, 71087, 1, 219, 100.0), ('crofts_8D2-c_000000000039-x', 70869, 71087, 1, 219, 100.0)]
85	2	crofts_4R	[3, 4]	False	1.0	False	True	[('crofts_4R-c_000000000008-x', 18602, 18753, 1, 150, 98.684)]	('crofts_4R-c_000000000008-x',)	True	[('crofts_4R-c_000000000008-x', 18489, 18686, 1, 198, 100.0)]	True	[('crofts_4R-c_000000000008-x', 18819, 19181, 1, 363, 100.0)]	True	[('crofts_4R-c_000000000008-x', 18489, 18686, 1, 198, 100.0)]
86	2	crofts_1D2	[3, 4]	False	1.0	True	True	[('crofts_1D2-c_000000000008-x', 18602, 18751, 1, 150, 100.0)]	('crofts_1D2-c_000000000008-x',)	True	[('crofts_1D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]	True	[('crofts_1D2-c_000000000008-x', 18817, 19179, 1, 363, 100.0)]	True	[('crofts_1D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]
87	2	crofts_8D3	[3, 4]	False	2.0	True	True	[('crofts_8D3-c_000000005433-x', 18602, 18751, 1, 150, 100.0), ('crofts_8D3-c_000000000029-x', 18602, 18751, 1, 150, 100.0)]	('crofts_8D3-c_000000000029-x', 'crofts_8D3-c_000000005433-x')	True	[('crofts_8D3-c_000000005433-x', 18489, 18707, 1, 219, 100.0), ('crofts_8D3-c_000000000029-x', 18489, 18707, 1, 219, 100.0)]	True	[('crofts_8D3-c_000000005433-x', 18817, 19179, 1, 363, 100.0), ('crofts_8D3-c_000000000029-x', 18817, 19179, 1, 363, 100.0)]	True	[('crofts_8D3-c_000000005433-x', 18489, 18707, 1, 219, 100.0), ('crofts_8D3-c_000000000029-x', 18489, 18707, 1, 219, 100.0)]
88	2	crofts_14D3	[3, 4]	False	1.0	True	True	[('crofts_14D3-c_000000000008-x', 70825, 70974, 1, 150, 100.0)]	('crofts_14D3-c_000000000008-x',)	True	[('crofts_14D3-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]	True	[('crofts_14D3-c_000000000008-x', 70397, 70759, 1, 363, 100.0)]	True	[('crofts_14D3-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]
89	2	crofts_24D2	[3, 4]	False	2.0	True	True	[('crofts_24D2-c_000000000175-x', 18602, 18751, 1, 150, 100.0), ('crofts_24D2-c_000000000008-x', 18602, 18751, 1, 150, 100.0)]	('crofts_24D2-c_000000000175-x', 'crofts_24D2-c_000000000008-x')	True	[('crofts_24D2-c_000000000175-x', 18489, 18707, 1, 219, 100.0), ('crofts_24D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]	True	[('crofts_24D2-c_000000000175-x', 18817, 19179, 1, 363, 100.0), ('crofts_24D2-c_000000000008-x', 18817, 19179, 1, 363, 100.0)]	True	[('crofts_24D2-c_000000000175-x', 18489, 18707, 1, 219, 100.0), ('crofts_24D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]
90	2	crofts_16D1	[3, 4]	False	1.0	True	True	[('crofts_16D1-c_000000000008-x', 18602, 18751, 1, 150, 100.0)]	('crofts_16D1-c_000000000008-x',)	True	[('crofts_16D1-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]	True	[('crofts_16D1-c_000000000008-x', 18817, 19179, 1, 363, 100.0)]	True	[('crofts_16D1-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]
91	2	crofts_9R	[3, 4]	False	1.0	False	True	[('crofts_9R-c_000000000008-x', 70825, 70973, 1, 150, 99.333)]	('crofts_9R-c_000000000008-x',)	True	[('crofts_9R-c_000000000008-x', 70891, 71085, 196, 2, 100.0)]	True	[('crofts_9R-c_000000000008-x', 70397, 70759, 1, 363, 100.0)]	True	[('crofts_9R-c_000000000008-x', 70891, 71085, 196, 2, 100.0)]
92	2	crofts_innoc	[3, 4]	False	1.0	True	True	[('crofts_innoc-c_000000000008-x', 70825, 70974, 1, 150, 100.0)]	('crofts_innoc-c_000000000008-x',)	True	[('crofts_innoc-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]	True	[('crofts_innoc-c_000000000008-x', 70397, 70759, 1, 363, 100.0)]	True	[('crofts_innoc-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]
93	2	crofts_16D0	[3, 4]	False	1.0	True	True	[('crofts_16D0-c_000000000008-x', 18602, 18751, 1, 150, 100.0)]	('crofts_16D0-c_000000000008-x',)	True	[('crofts_16D0-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]	True	[('crofts_16D0-c_000000000008-x', 18817, 19179, 1, 363, 100.0)]	True	[('crofts_16D0-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]
94	2	crofts_8R2	[3, 4]	False	1.0	False	True	[('crofts_8R2-c_000000000008-x', 18602, 18750, 1, 150, 99.333)]	('crofts_8R2-c_000000000008-x',)	True	[('crofts_8R2-c_000000000008-x', 18490, 18684, 196, 2, 100.0)]	True	[('crofts_8R2-c_000000000008-x', 18816, 19178, 1, 363, 100.0)]	True	[('crofts_8R2-c_000000000008-x', 18490, 18684, 196, 2, 100.0)]
95	2	crofts_32D2	[3, 4]	False	2.0	True	True	[('crofts_32D2-c_000000005330-x', 18602, 18751, 1, 150, 100.0), ('crofts_32D2-c_000000000027-x', 18602, 18751, 1, 150, 100.0)]	('crofts_32D2-c_000000000027-x', 'crofts_32D2-c_000000005330-x')	True	[('crofts_32D2-c_000000005330-x', 18489, 18707, 1, 219, 100.0), ('crofts_32D2-c_000000000027-x', 18489, 18707, 1, 219, 100.0)]	True	[('crofts_32D2-c_000000005330-x', 18817, 19179, 1, 363, 100.0), ('crofts_32D2-c_000000000027-x', 18817, 19179, 1, 363, 100.0)]	True	[('crofts_32D2-c_000000005330-x', 18489, 18707, 1, 219, 100.0), ('crofts_32D2-c_000000000027-x', 18489, 18707, 1, 219, 100.0)]
96	2	pCAMPY47	[3, 4]	False			False			False		False		False	
97	2	pCAMPY22	[3, 4]	False	1.0	True	True	[('pCAMPY22-c_000000000189-x', 873, 1022, 1, 150, 100.0)]	('pCAMPY22-c_000000000189-x',)	True	[('pCAMPY22-c_000000000189-x', 760, 978, 1, 219, 100.0)]	True	[('pCAMPY22-c_000000000189-x', 1088, 1450, 1, 363, 100.0)]	True	[('pCAMPY22-c_000000000189-x', 760, 978, 1, 219, 100.0)]
98	2	pCAMPY86	[3, 4]	False	1.0		False		('pCAMPY86-c_000000000918-x',)	False		True	[('pCAMPY86-c_000000000918-x', 710, 1072, 1, 363, 100.0)]	False	
99	2	CAMPY87_S44	[3, 4]	False	1.0	False	True	[('CAMPY87_S44-c_000000000128-x', 3191, 3339, 1, 150, 99.333)]	('CAMPY87_S44-c_000000000128-x',)	True	[('CAMPY87_S44-c_000000000128-x', 3257, 3451, 196, 2, 100.0)]	True	[('CAMPY87_S44-c_000000000128-x', 2763, 3125, 1, 363, 98.34700000000001)]	True	[('CAMPY87_S44-c_000000000128-x', 3257, 3451, 196, 2, 100.0)]
100	2	CAMPY41_S20	[3, 4]	False			False			False		False		False	
101	2	CAMPY4_spr11	[3, 4]	False			False			False		False		False	
102	2	CAMPY12_S6	[3, 4]	False	1.0	False	True	[('CAMPY12_S6-c_000000000153-x', 2627, 2777, 1, 150, 99.338)]	('CAMPY12_S6-c_000000000153-x',)	True	[('CAMPY12_S6-c_000000000153-x', 2693, 2890, 1, 198, 100.0)]	True	[('CAMPY12_S6-c_000000000153-x', 2199, 2561, 1, 363, 100.0)]	True	[('CAMPY12_S6-c_000000000153-x', 2693, 2890, 1, 198, 100.0)]
103	2	CAMPY82_spr11	[3, 4]	False	2.0	True	True	[('CAMPY82_spr11-c_000000000608-x', 898, 990, 1, 93, 100.0)]	('CAMPY82_spr11-c_000000000330-x', 'CAMPY82_spr11-c_000000000608-x')	True	[('CAMPY82_spr11-c_000000000608-x', 785, 988, 1, 204, 100.0)]	True	[('CAMPY82_spr11-c_000000000330-x', 1302, 1664, 1, 363, 98.34700000000001)]	True	[('CAMPY82_spr11-c_000000000608-x', 785, 988, 1, 204, 100.0)]
104	2	CAMPY10	[3, 4]	False			False			False		False		False	
105	2	pCAMPY80	[3, 4]	False	1.0	False	True	[('pCAMPY80-c_000000000112-x', 2603, 2754, 1, 150, 98.684)]	('pCAMPY80-c_000000000112-x',)	True	[('pCAMPY80-c_000000000112-x', 2670, 2867, 1, 198, 100.0)]	True	[('pCAMPY80-c_000000000112-x', 2175, 2537, 1, 363, 100.0)]	True	[('pCAMPY80-c_000000000112-x', 2670, 2867, 1, 198, 100.0)]
106	2	CAMPY28	[3, 4]	False			False			False		False		False	
107	2	CAMPY15_S7	[3, 4]	False			False			False		False		False	
108	3	CG8421	[5]	False	1.0	True	True	[('CG8421-NZ_CP005388-x', 168616, 168765, 1, 150, 100.0)]	('CG8421-NZ_CP005388-x',)	True	[('CG8421-NZ_CP005388-x', 168502, 168720, 1, 219, 100.0)]			True	[('CG8421-NZ_CP005388-x', 168502, 168720, 1, 219, 100.0)]
109	3	CG8421_sim	[5]	False	1.0	True	True	[('CG8421_sim-c_000000000007-x', 70769, 70918, 1, 150, 100.0)]	('CG8421_sim-c_000000000007-x',)	True	[('CG8421_sim-c_000000000007-x', 70814, 71032, 1, 219, 100.0)]			True	[('CG8421_sim-c_000000000007-x', 70814, 71032, 1, 219, 100.0)]
110	3	crofts_31R	[5]	False	1.0	False	True	[('crofts_31R-c_000000000008-x', 18603, 18754, 1, 150, 98.684)]	('crofts_31R-c_000000000008-x',)	True	[('crofts_31R-c_000000000008-x', 18489, 18686, 1, 198, 100.0)]			True	[('crofts_31R-c_000000000008-x', 18489, 18686, 1, 198, 100.0)]
111	3	crofts_21D1	[5]	False	1.0	True	True	[('crofts_21D1-c_000000000008-x', 18603, 18752, 1, 150, 100.0)]	('crofts_21D1-c_000000000008-x',)	True	[('crofts_21D1-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]			True	[('crofts_21D1-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]
112	3	crofts_33D1	[5]	False	1.0	True	True	[('crofts_33D1-c_000000000008-x', 70824, 70973, 1, 150, 100.0)]	('crofts_33D1-c_000000000008-x',)	True	[('crofts_33D1-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]			True	[('crofts_33D1-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]
113	3	crofts_1R	[5]	False	1.0	True	True	[('crofts_1R-c_000000000008-x', 70824, 70973, 1, 150, 100.0)]	('crofts_1R-c_000000000008-x',)	True	[('crofts_1R-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]			True	[('crofts_1R-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]
114	3	crofts_8R1	[5]	False	1.0	True	True	[('crofts_8R1-c_000000000008-x', 70824, 70973, 1, 150, 100.0)]	('crofts_8R1-c_000000000008-x',)	True	[('crofts_8R1-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]			True	[('crofts_8R1-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]
115	3	crofts_9D2	[5]	False	1.0	True	True	[('crofts_9D2-c_000000000008-x', 70824, 70973, 1, 150, 100.0)]	('crofts_9D2-c_000000000008-x',)	True	[('crofts_9D2-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]			True	[('crofts_9D2-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]
116	3	crofts_4D1	[5]	False	2.0	True	True	[('crofts_4D1-c_000000000184-x', 70824, 70973, 1, 150, 100.0), ('crofts_4D1-c_000000000008-x', 70824, 70973, 1, 150, 100.0)]	('crofts_4D1-c_000000000008-x', 'crofts_4D1-c_000000000184-x')	True	[('crofts_4D1-c_000000000184-x', 70869, 71087, 1, 219, 100.0), ('crofts_4D1-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]			True	[('crofts_4D1-c_000000000184-x', 70869, 71087, 1, 219, 100.0), ('crofts_4D1-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]
117	3	crofts_31D2	[5]	False	1.0	True	True	[('crofts_31D2-c_000000000008-x', 18603, 18752, 1, 150, 100.0)]	('crofts_31D2-c_000000000008-x',)	True	[('crofts_31D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]			True	[('crofts_31D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]
118	3	crofts_11D1	[5]	False	1.0	True	True	[('crofts_11D1-c_000000000008-x', 70824, 70973, 1, 150, 100.0)]	('crofts_11D1-c_000000000008-x',)	True	[('crofts_11D1-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]			True	[('crofts_11D1-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]
119	3	crofts_14D2	[5]	False	1.0	True	True	[('crofts_14D2-c_000000000008-x', 18603, 18752, 1, 150, 100.0)]	('crofts_14D2-c_000000000008-x',)	True	[('crofts_14D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]			True	[('crofts_14D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]
120	3	crofts_8D2	[5]	False	2.0	True	True	[('crofts_8D2-c_000000005914-x', 70824, 70973, 1, 150, 100.0), ('crofts_8D2-c_000000000039-x', 70824, 70973, 1, 150, 100.0)]	('crofts_8D2-c_000000000039-x', 'crofts_8D2-c_000000005914-x')	True	[('crofts_8D2-c_000000005914-x', 70869, 71087, 1, 219, 100.0), ('crofts_8D2-c_000000000039-x', 70869, 71087, 1, 219, 100.0)]			True	[('crofts_8D2-c_000000005914-x', 70869, 71087, 1, 219, 100.0), ('crofts_8D2-c_000000000039-x', 70869, 71087, 1, 219, 100.0)]
121	3	crofts_4R	[5]	False	1.0	False	True	[('crofts_4R-c_000000000008-x', 18603, 18754, 1, 150, 98.684)]	('crofts_4R-c_000000000008-x',)	True	[('crofts_4R-c_000000000008-x', 18489, 18686, 1, 198, 100.0)]			True	[('crofts_4R-c_000000000008-x', 18489, 18686, 1, 198, 100.0)]
122	3	crofts_1D2	[5]	False	1.0	True	True	[('crofts_1D2-c_000000000008-x', 18603, 18752, 1, 150, 100.0)]	('crofts_1D2-c_000000000008-x',)	True	[('crofts_1D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]			True	[('crofts_1D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]
123	3	crofts_8D3	[5]	False	2.0	True	True	[('crofts_8D3-c_000000005433-x', 18603, 18752, 1, 150, 100.0), ('crofts_8D3-c_000000000029-x', 18603, 18752, 1, 150, 100.0)]	('crofts_8D3-c_000000000029-x', 'crofts_8D3-c_000000005433-x')	True	[('crofts_8D3-c_000000005433-x', 18489, 18707, 1, 219, 100.0), ('crofts_8D3-c_000000000029-x', 18489, 18707, 1, 219, 100.0)]			True	[('crofts_8D3-c_000000005433-x', 18489, 18707, 1, 219, 100.0), ('crofts_8D3-c_000000000029-x', 18489, 18707, 1, 219, 100.0)]
124	3	crofts_14D3	[5]	False	1.0	True	True	[('crofts_14D3-c_000000000008-x', 70824, 70973, 1, 150, 100.0)]	('crofts_14D3-c_000000000008-x',)	True	[('crofts_14D3-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]			True	[('crofts_14D3-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]
125	3	crofts_24D2	[5]	False	2.0	True	True	[('crofts_24D2-c_000000000175-x', 18603, 18752, 1, 150, 100.0), ('crofts_24D2-c_000000000008-x', 18603, 18752, 1, 150, 100.0)]	('crofts_24D2-c_000000000175-x', 'crofts_24D2-c_000000000008-x')	True	[('crofts_24D2-c_000000000175-x', 18489, 18707, 1, 219, 100.0), ('crofts_24D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]			True	[('crofts_24D2-c_000000000175-x', 18489, 18707, 1, 219, 100.0), ('crofts_24D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]
126	3	crofts_16D1	[5]	False	1.0	True	True	[('crofts_16D1-c_000000000008-x', 18603, 18752, 1, 150, 100.0)]	('crofts_16D1-c_000000000008-x',)	True	[('crofts_16D1-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]			True	[('crofts_16D1-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]
127	3	crofts_9R	[5]	False	1.0	False	True	[('crofts_9R-c_000000000008-x', 70824, 70972, 1, 150, 99.333)]	('crofts_9R-c_000000000008-x',)	True	[('crofts_9R-c_000000000008-x', 70891, 71085, 196, 2, 100.0)]			True	[('crofts_9R-c_000000000008-x', 70891, 71085, 196, 2, 100.0)]
128	3	crofts_innoc	[5]	False	1.0	True	True	[('crofts_innoc-c_000000000008-x', 70824, 70973, 1, 150, 100.0)]	('crofts_innoc-c_000000000008-x',)	True	[('crofts_innoc-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]			True	[('crofts_innoc-c_000000000008-x', 70869, 71087, 1, 219, 100.0)]
129	3	crofts_16D0	[5]	False	1.0	True	True	[('crofts_16D0-c_000000000008-x', 18603, 18752, 1, 150, 100.0)]	('crofts_16D0-c_000000000008-x',)	True	[('crofts_16D0-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]			True	[('crofts_16D0-c_000000000008-x', 18489, 18707, 1, 219, 100.0)]
130	3	crofts_8R2	[5]	False	1.0	False	True	[('crofts_8R2-c_000000000008-x', 18603, 18751, 1, 150, 99.333)]	('crofts_8R2-c_000000000008-x',)	True	[('crofts_8R2-c_000000000008-x', 18490, 18684, 196, 2, 100.0)]			True	[('crofts_8R2-c_000000000008-x', 18490, 18684, 196, 2, 100.0)]
