	region	iso	varidxs	intergenic_bool	homologs	has_wildtype	exact_hit	exact_loc	contig_set	in_gene_nt_1	in_gene_nt_1_loc	in_gene_nt_2	in_gene_nt_2_loc	adj1_nt	adj2_nt	adj1_nt_loc	adj2_nt_loc	in_gene_p_1	in_gene_p_1_loc	in_gene_p_2	in_gene_p_2_loc	adj1_p	adj2_p	adj1_p_loc	adj2_p_loc	gene_no_prot	prot_no_gene
39	1	crofts_4R	[2]	False	1.0	True	True	[['crofts_4R-c_000000000007-x', 48490, 48341, 1, 150, 100.0]]	('crofts_4R-c_000000000007-x',)	True	[['crofts_4R-c_000000000007-x', 49549, 48209, 1, 1341, 100.0]]			True	True	[['crofts_4R-c_000000000007-x', 50971, 49565, 1, 1407, 100.0]]	[['crofts_4R-c_000000000007-x', 48103, 46742, 1, 1362, 100.0]]	True	[['crofts_4R-c_000000000007-x', 49549, 48209, 1, 1341, 100.0]]			True	True	[['crofts_4R-c_000000000007-x', 50971, 49565, 1, 1407, 100.0]]	[['crofts_4R-c_000000000007-x', 48103, 46742, 1, 1362, 100.0]]	0	0
40	1	CAMPY15_S7	[2]	False	1.0	True	True	[['CAMPY15_S7-c_000000000176-x', 2504, 2653, 1, 150, 100.0]]	('CAMPY15_S7-c_000000000176-x',)	True	[['CAMPY15_S7-c_000000000176-x', 1448, 2785, 1, 1341, 99.553]]			True	False	[['CAMPY15_S7-c_000000000176-x', 25, 1430, 1, 1406, 99.50200000000001]]	[]	True	[['CAMPY15_S7-c_000000000176-x', 1448, 2785, 1, 1341, 99.553]]			True	False	[['CAMPY15_S7-c_000000000176-x', 25, 1430, 1, 1406, 99.50200000000001]]	[]	0	0
41	1	crofts_8D3	[2]	False	2.0	True	True	[['crofts_8D3-c_000000005432-x', 55773, 55922, 1, 150, 100.0], ['crofts_8D3-c_000000000024-x', 55773, 55922, 1, 150, 100.0]]	('crofts_8D3-c_000000000024-x', 'crofts_8D3-c_000000005432-x')	True	[['crofts_8D3-c_000000005432-x', 54714, 56054, 1, 1341, 100.0], ['crofts_8D3-c_000000000024-x', 54714, 56054, 1, 1341, 100.0]]			True	True	[['crofts_8D3-c_000000005432-x', 53292, 54698, 1, 1407, 100.0], ['crofts_8D3-c_000000000024-x', 53292, 54698, 1, 1407, 100.0]]	[['crofts_8D3-c_000000005432-x', 56160, 57521, 1, 1362, 100.0], ['crofts_8D3-c_000000000024-x', 56160, 57521, 1, 1362, 100.0]]	True	[['crofts_8D3-c_000000005432-x', 54714, 56054, 1, 1341, 100.0], ['crofts_8D3-c_000000000024-x', 54714, 56054, 1, 1341, 100.0]]			True	True	[['crofts_8D3-c_000000005432-x', 53292, 54698, 1, 1407, 100.0], ['crofts_8D3-c_000000000024-x', 53292, 54698, 1, 1407, 100.0]]	[['crofts_8D3-c_000000005432-x', 56160, 57521, 1, 1362, 100.0], ['crofts_8D3-c_000000000024-x', 56160, 57521, 1, 1362, 100.0]]	0	0
42	1	CAMPY87_S44	[2]	False	1.0	False	True	[['CAMPY87_S44-c_000000000002-x', 34262, 34114, 1, 149, 99.329]]	('CAMPY87_S44-c_000000000002-x',)	True	[['CAMPY87_S44-c_000000000002-x', 35318, 33981, 1, 1341, 98.509]]			True	True	[['CAMPY87_S44-c_000000000002-x', 36741, 35336, 1, 1406, 99.075]]	[['CAMPY87_S44-c_000000000002-x', 33873, 32512, 1, 1362, 98.09100000000001]]	True	[['CAMPY87_S44-c_000000000002-x', 35318, 33981, 1, 1341, 98.509]]			True	True	[['CAMPY87_S44-c_000000000002-x', 36741, 35336, 1, 1406, 99.075]]	[['CAMPY87_S44-c_000000000002-x', 33873, 32512, 1, 1362, 98.09100000000001]]	0	0
43	1	crofts_1D2	[2]	False	1.0	True	True	[['crofts_1D2-c_000000000007-x', 48490, 48341, 1, 150, 100.0]]	('crofts_1D2-c_000000000007-x',)	True	[['crofts_1D2-c_000000000007-x', 49549, 48209, 1, 1341, 100.0]]			True	True	[['crofts_1D2-c_000000000007-x', 50971, 49565, 1, 1407, 100.0]]	[['crofts_1D2-c_000000000007-x', 48103, 46742, 1, 1362, 100.0]]	True	[['crofts_1D2-c_000000000007-x', 49549, 48209, 1, 1341, 100.0]]			True	True	[['crofts_1D2-c_000000000007-x', 50971, 49565, 1, 1407, 100.0]]	[['crofts_1D2-c_000000000007-x', 48103, 46742, 1, 1362, 100.0]]	0	0
44	1	crofts_8R1	[2]	False	1.0	True	True	[['crofts_8R1-c_000000000007-x', 55772, 55921, 1, 150, 100.0]]	('crofts_8R1-c_000000000007-x',)	True	[['crofts_8R1-c_000000000007-x', 54713, 56053, 1, 1341, 100.0]]			True	True	[['crofts_8R1-c_000000000007-x', 53291, 54697, 1, 1407, 100.0]]	[['crofts_8R1-c_000000000007-x', 56159, 57520, 1, 1362, 100.0]]	True	[['crofts_8R1-c_000000000007-x', 54713, 56053, 1, 1341, 100.0]]			True	True	[['crofts_8R1-c_000000000007-x', 53291, 54697, 1, 1407, 100.0]]	[['crofts_8R1-c_000000000007-x', 56159, 57520, 1, 1362, 100.0]]	0	0
45	1	CG8421	[2]	False	1.0	True	True	[['CG8421-NZ_CP005388-x', 100455, 100604, 1, 150, 100.0]]	('CG8421-NZ_CP005388-x',)	True	[['CG8421-NZ_CP005388-x', 99396, 100736, 1, 1341, 100.0]]			True	True	[['CG8421-NZ_CP005388-x', 97974, 99380, 1, 1407, 100.0]]	[['CG8421-NZ_CP005388-x', 100842, 102203, 1, 1362, 100.0]]	True	[['CG8421-NZ_CP005388-x', 99396, 100736, 1, 1341, 100.0]]			True	True	[['CG8421-NZ_CP005388-x', 97974, 99380, 1, 1407, 100.0]]	[['CG8421-NZ_CP005388-x', 100842, 102203, 1, 1362, 100.0]]	0	0
46	1	crofts_8D2	[2]	False	2.0	True	True	[['crofts_8D2-c_000000005907-x', 48490, 48341, 1, 150, 100.0], ['crofts_8D2-c_000000000030-x', 48490, 48341, 1, 150, 100.0]]	('crofts_8D2-c_000000005907-x', 'crofts_8D2-c_000000000030-x')	True	[['crofts_8D2-c_000000005907-x', 49549, 48209, 1, 1341, 100.0], ['crofts_8D2-c_000000000030-x', 49549, 48209, 1, 1341, 100.0]]			True	True	[['crofts_8D2-c_000000005907-x', 50971, 49565, 1, 1407, 100.0], ['crofts_8D2-c_000000000030-x', 50971, 49565, 1, 1407, 100.0]]	[['crofts_8D2-c_000000005907-x', 48103, 46742, 1, 1362, 100.0], ['crofts_8D2-c_000000000030-x', 48103, 46742, 1, 1362, 100.0]]	True	[['crofts_8D2-c_000000005907-x', 49549, 48209, 1, 1341, 100.0], ['crofts_8D2-c_000000000030-x', 49549, 48209, 1, 1341, 100.0]]			True	True	[['crofts_8D2-c_000000005907-x', 50971, 49565, 1, 1407, 100.0], ['crofts_8D2-c_000000000030-x', 50971, 49565, 1, 1407, 100.0]]	[['crofts_8D2-c_000000005907-x', 48103, 46742, 1, 1362, 100.0], ['crofts_8D2-c_000000000030-x', 48103, 46742, 1, 1362, 100.0]]	0	0
47	1	CAMPY28	[2]	False	1.0	False	True	[['CAMPY28-c_000000000001-x', 115826, 115678, 1, 149, 98.65799999999999]]	('CAMPY28-c_000000000001-x',)	True	[['CAMPY28-c_000000000001-x', 116882, 115545, 1, 1341, 93.512]]			True	True	[['CAMPY28-c_000000000001-x', 118305, 116900, 1, 1406, 88.976]]	[['CAMPY28-c_000000000001-x', 115356, 114376, 125, 1106, 68.52600000000001]]	True	[['CAMPY28-c_000000000001-x', 116882, 115545, 1, 1341, 93.512]]			True	True	[['CAMPY28-c_000000000001-x', 118305, 116900, 1, 1406, 88.976]]	[['CAMPY28-c_000000000001-x', 115356, 114376, 125, 1106, 68.52600000000001]]	0	0
48	1	crofts_9D2	[2]	False	1.0	True	True	[['crofts_9D2-c_000000000007-x', 48490, 48341, 1, 150, 100.0]]	('crofts_9D2-c_000000000007-x',)	True	[['crofts_9D2-c_000000000007-x', 49549, 48209, 1, 1341, 100.0]]			True	True	[['crofts_9D2-c_000000000007-x', 50971, 49565, 1, 1407, 100.0]]	[['crofts_9D2-c_000000000007-x', 48103, 46742, 1, 1362, 100.0]]	True	[['crofts_9D2-c_000000000007-x', 49549, 48209, 1, 1341, 100.0]]			True	True	[['crofts_9D2-c_000000000007-x', 50971, 49565, 1, 1407, 100.0]]	[['crofts_9D2-c_000000000007-x', 48103, 46742, 1, 1362, 100.0]]	0	0
49	1	CG8421_sim	[2]	False	1.0	True	True	[['CG8421_sim-c_000000000005-x', 48699, 48550, 1, 150, 100.0]]	('CG8421_sim-c_000000000005-x',)	True	[['CG8421_sim-c_000000000005-x', 49758, 48418, 1, 1341, 100.0]]			True	True	[['CG8421_sim-c_000000000005-x', 51180, 49774, 1, 1407, 100.0]]	[['CG8421_sim-c_000000000005-x', 48312, 46951, 1, 1362, 100.0]]	True	[['CG8421_sim-c_000000000005-x', 49758, 48418, 1, 1341, 100.0]]			True	True	[['CG8421_sim-c_000000000005-x', 51180, 49774, 1, 1407, 100.0]]	[['CG8421_sim-c_000000000005-x', 48312, 46951, 1, 1362, 100.0]]	0	0
50	1	CAMPY12_S6	[2]	False	1.0	True	True	[['CAMPY12_S6-c_000000000167-x', 733, 584, 1, 150, 100.0]]	('CAMPY12_S6-c_000000000167-x',)	True	[['CAMPY12_S6-c_000000000167-x', 1789, 452, 1, 1341, 98.956]]			True	True	[['CAMPY12_S6-c_000000000167-x', 3212, 1807, 1, 1406, 99.147]]	[['CAMPY12_S6-c_000000000064-x', 6074, 5412, 700, 1362, 100.0]]	True	[['CAMPY12_S6-c_000000000167-x', 1789, 452, 1, 1341, 98.956]]			True	True	[['CAMPY12_S6-c_000000000167-x', 3212, 1807, 1, 1406, 99.147]]	[['CAMPY12_S6-c_000000000064-x', 6074, 5412, 700, 1362, 100.0]]	0	0
51	1	crofts_9R	[2]	False	1.0	True	True	[['crofts_9R-c_000000000007-x', 55774, 55923, 1, 150, 100.0]]	('crofts_9R-c_000000000007-x',)	True	[['crofts_9R-c_000000000007-x', 54715, 56055, 1, 1341, 100.0]]			True	True	[['crofts_9R-c_000000000007-x', 53293, 54699, 1, 1407, 100.0]]	[['crofts_9R-c_000000000007-x', 56161, 57522, 1, 1362, 100.0]]	True	[['crofts_9R-c_000000000007-x', 54715, 56055, 1, 1341, 100.0]]			True	True	[['crofts_9R-c_000000000007-x', 53293, 54699, 1, 1407, 100.0]]	[['crofts_9R-c_000000000007-x', 56161, 57522, 1, 1362, 100.0]]	0	0
52	1	pCAMPY47	[2]	False	1.0	False	True	[['pCAMPY47-c_000000000008-x', 11342, 11194, 1, 149, 98.65799999999999]]	('pCAMPY47-c_000000000008-x',)	True	[['pCAMPY47-c_000000000008-x', 12398, 11061, 1, 1341, 97.465]]			True	True	[['pCAMPY47-c_000000000008-x', 13821, 12416, 1, 1406, 98.506]]	[['pCAMPY47-c_000000000008-x', 10953, 9592, 1, 1362, 98.311]]	True	[['pCAMPY47-c_000000000008-x', 12398, 11061, 1, 1341, 97.465]]			True	True	[['pCAMPY47-c_000000000008-x', 13821, 12416, 1, 1406, 98.506]]	[['pCAMPY47-c_000000000008-x', 10953, 9592, 1, 1362, 98.311]]	0	0
53	1	crofts_31D2	[2]	False	1.0	True	True	[['crofts_31D2-c_000000000007-x', 55773, 55922, 1, 150, 100.0]]	('crofts_31D2-c_000000000007-x',)	True	[['crofts_31D2-c_000000000007-x', 54714, 56054, 1, 1341, 100.0]]			True	True	[['crofts_31D2-c_000000000007-x', 53292, 54698, 1, 1407, 100.0]]	[['crofts_31D2-c_000000000007-x', 56160, 57521, 1, 1362, 100.0]]	True	[['crofts_31D2-c_000000000007-x', 54714, 56054, 1, 1341, 100.0]]			True	True	[['crofts_31D2-c_000000000007-x', 53292, 54698, 1, 1407, 100.0]]	[['crofts_31D2-c_000000000007-x', 56160, 57521, 1, 1362, 100.0]]	0	0
54	2	pCAMPY86	[3, 4]	False			False			True	[['pCAMPY86-c_000000000918-x', 1072, 710, 1, 363, 100.0]]	False	[]	True	True	[['pCAMPY86-c_000000000918-x', 1072, 710, 1, 363, 100.0]]	[['pCAMPY86-c_000000001243-x', 733, 141, 71, 663, 100.0]]	True	[['pCAMPY86-c_000000000918-x', 1072, 710, 1, 363, 100.0]]	False	[]	True	True	[['pCAMPY86-c_000000000918-x', 1072, 710, 1, 363, 100.0]]	[['pCAMPY86-c_000000001243-x', 733, 141, 71, 663, 100.0]]	0	0
55	2	pCAMPY80	[3, 4]	False	1.0	False	True	[['pCAMPY80-c_000000000112-x', 2754, 2603, 1, 150, 98.684]]	('pCAMPY80-c_000000000112-x',)	True	[['pCAMPY80-c_000000000112-x', 2537, 2175, 1, 363, 100.0]]	True	[['pCAMPY80-c_000000000112-x', 2867, 2647, 1, 219, 99.095]]	True	True	[['pCAMPY80-c_000000000112-x', 2537, 2175, 1, 363, 100.0]]	[['pCAMPY80-c_000000000112-x', 3599, 2937, 1, 663, 99.698]]	True	[['pCAMPY80-c_000000000112-x', 2537, 2175, 1, 363, 100.0]]	True	[['pCAMPY80-c_000000000112-x', 2867, 2647, 1, 219, 99.095]]	True	True	[['pCAMPY80-c_000000000112-x', 2537, 2175, 1, 363, 100.0]]	[['pCAMPY80-c_000000000112-x', 3599, 2937, 1, 663, 99.698]]	0	0
56	2	crofts_1R	[3, 4]	False	1.0	True	True	[['crofts_1R-c_000000000008-x', 70974, 70825, 1, 150, 100.0]]	('crofts_1R-c_000000000008-x',)	True	[['crofts_1R-c_000000000008-x', 70759, 70397, 1, 363, 100.0]]	True	[['crofts_1R-c_000000000008-x', 71087, 70869, 1, 219, 100.0]]	True	True	[['crofts_1R-c_000000000008-x', 70759, 70397, 1, 363, 100.0]]	[['crofts_1R-c_000000000008-x', 71818, 71156, 1, 663, 100.0]]	True	[['crofts_1R-c_000000000008-x', 70759, 70397, 1, 363, 100.0]]	True	[['crofts_1R-c_000000000008-x', 71087, 70869, 1, 219, 100.0]]	True	True	[['crofts_1R-c_000000000008-x', 70759, 70397, 1, 363, 100.0]]	[['crofts_1R-c_000000000008-x', 71818, 71156, 1, 663, 100.0]]	0	0
57	2	crofts_8R2	[3, 4]	False	1.0	False	True	[['crofts_8R2-c_000000000008-x', 18602, 18750, 1, 150, 99.333]]	('crofts_8R2-c_000000000008-x',)	True	[['crofts_8R2-c_000000000008-x', 18816, 19178, 1, 363, 100.0]]	True	[['crofts_8R2-c_000000000008-x', 18489, 18706, 1, 219, 99.54299999999999]]	True	True	[['crofts_8R2-c_000000000008-x', 18816, 19178, 1, 363, 100.0]]	[['crofts_8R2-c_000000000008-x', 17758, 18420, 1, 663, 100.0]]	True	[['crofts_8R2-c_000000000008-x', 18816, 19178, 1, 363, 100.0]]	True	[['crofts_8R2-c_000000000008-x', 18489, 18706, 1, 219, 99.54299999999999]]	True	True	[['crofts_8R2-c_000000000008-x', 18816, 19178, 1, 363, 100.0]]	[['crofts_8R2-c_000000000008-x', 17758, 18420, 1, 663, 100.0]]	0	0
58	2	crofts_4D1	[3, 4]	False	2.0	True	True	[['crofts_4D1-c_000000000184-x', 70974, 70825, 1, 150, 100.0], ['crofts_4D1-c_000000000008-x', 70974, 70825, 1, 150, 100.0]]	('crofts_4D1-c_000000000008-x', 'crofts_4D1-c_000000000184-x')	True	[['crofts_4D1-c_000000000184-x', 70759, 70397, 1, 363, 100.0], ['crofts_4D1-c_000000000008-x', 70759, 70397, 1, 363, 100.0]]	True	[['crofts_4D1-c_000000000184-x', 71087, 70869, 1, 219, 100.0], ['crofts_4D1-c_000000000008-x', 71087, 70869, 1, 219, 100.0]]	True	True	[['crofts_4D1-c_000000000184-x', 70759, 70397, 1, 363, 100.0], ['crofts_4D1-c_000000000008-x', 70759, 70397, 1, 363, 100.0]]	[['crofts_4D1-c_000000000184-x', 71818, 71156, 1, 663, 100.0], ['crofts_4D1-c_000000000008-x', 71818, 71156, 1, 663, 100.0]]	True	[['crofts_4D1-c_000000000184-x', 70759, 70397, 1, 363, 100.0], ['crofts_4D1-c_000000000008-x', 70759, 70397, 1, 363, 100.0]]	True	[['crofts_4D1-c_000000000184-x', 71087, 70869, 1, 219, 100.0], ['crofts_4D1-c_000000000008-x', 71087, 70869, 1, 219, 100.0]]	True	True	[['crofts_4D1-c_000000000184-x', 70759, 70397, 1, 363, 100.0], ['crofts_4D1-c_000000000008-x', 70759, 70397, 1, 363, 100.0]]	[['crofts_4D1-c_000000000184-x', 71818, 71156, 1, 663, 100.0], ['crofts_4D1-c_000000000008-x', 71818, 71156, 1, 663, 100.0]]	0	0
59	2	crofts_31R	[3, 4]	False	1.0	False	True	[['crofts_31R-c_000000000008-x', 18602, 18753, 1, 150, 98.684]]	('crofts_31R-c_000000000008-x',)	True	[['crofts_31R-c_000000000008-x', 18819, 19181, 1, 363, 100.0]]	True	[['crofts_31R-c_000000000008-x', 18489, 18709, 1, 219, 99.095]]	True	True	[['crofts_31R-c_000000000008-x', 18819, 19181, 1, 363, 100.0]]	[['crofts_31R-c_000000000008-x', 17758, 18420, 1, 663, 100.0]]	True	[['crofts_31R-c_000000000008-x', 18819, 19181, 1, 363, 100.0]]	True	[['crofts_31R-c_000000000008-x', 18489, 18709, 1, 219, 99.095]]	True	True	[['crofts_31R-c_000000000008-x', 18819, 19181, 1, 363, 100.0]]	[['crofts_31R-c_000000000008-x', 17758, 18420, 1, 663, 100.0]]	0	0
60	2	CAMPY82_spr11	[3, 4]	False	0.0	False	True	[['CAMPY82_spr11-c_000000000280-x', 2133, 2012, 5, 136, 75.758]]	()	True	[['CAMPY82_spr11-c_000000000330-x', 1664, 1302, 1, 363, 99.449]]	True	[['CAMPY82_spr11-c_000000000608-x', 785, 990, 1, 206, 100.0]]	True	True	[['CAMPY82_spr11-c_000000000330-x', 1664, 1302, 1, 363, 99.449]]	[['CAMPY82_spr11-c_000000000608-x', 54, 716, 1, 663, 99.54799999999999]]	True	[['CAMPY82_spr11-c_000000000330-x', 1664, 1302, 1, 363, 99.449]]	True	[['CAMPY82_spr11-c_000000000608-x', 785, 990, 1, 206, 100.0]]	True	True	[['CAMPY82_spr11-c_000000000330-x', 1664, 1302, 1, 363, 99.449]]	[['CAMPY82_spr11-c_000000000608-x', 54, 716, 1, 663, 99.54799999999999]]	0	0
61	2	pCAMPY22	[3, 4]	False	1.0	True	True	[['pCAMPY22-c_000000000189-x', 873, 1022, 1, 150, 100.0]]	('pCAMPY22-c_000000000189-x',)	True	[['pCAMPY22-c_000000000189-x', 1088, 1450, 1, 363, 100.0]]	True	[['pCAMPY22-c_000000000189-x', 760, 978, 1, 219, 100.0]]	True	True	[['pCAMPY22-c_000000000189-x', 1088, 1450, 1, 363, 100.0]]	[['pCAMPY22-c_000000000189-x', 28, 690, 1, 663, 99.698]]	True	[['pCAMPY22-c_000000000189-x', 1088, 1450, 1, 363, 100.0]]	True	[['pCAMPY22-c_000000000189-x', 760, 978, 1, 219, 100.0]]	True	True	[['pCAMPY22-c_000000000189-x', 1088, 1450, 1, 363, 100.0]]	[['pCAMPY22-c_000000000189-x', 28, 690, 1, 663, 99.698]]	0	0
62	2	crofts_innoc	[3, 4]	False	1.0	True	True	[['crofts_innoc-c_000000000008-x', 70974, 70825, 1, 150, 100.0]]	('crofts_innoc-c_000000000008-x',)	True	[['crofts_innoc-c_000000000008-x', 70759, 70397, 1, 363, 100.0]]	True	[['crofts_innoc-c_000000000008-x', 71087, 70869, 1, 219, 100.0]]	True	True	[['crofts_innoc-c_000000000008-x', 70759, 70397, 1, 363, 100.0]]	[['crofts_innoc-c_000000000008-x', 71818, 71156, 1, 663, 100.0]]	True	[['crofts_innoc-c_000000000008-x', 70759, 70397, 1, 363, 100.0]]	True	[['crofts_innoc-c_000000000008-x', 71087, 70869, 1, 219, 100.0]]	True	True	[['crofts_innoc-c_000000000008-x', 70759, 70397, 1, 363, 100.0]]	[['crofts_innoc-c_000000000008-x', 71818, 71156, 1, 663, 100.0]]	0	0
63	2	CAMPY10	[3, 4]	False			False			False	[]	False	[]	False	True	[]	[['CAMPY10-c_000000000182-x', 797, 1459, 1, 663, 92.609]]	False	[]	False	[]	False	True	[]	[['CAMPY10-c_000000000182-x', 797, 1459, 1, 663, 92.609]]	0	0
64	2	CAMPY41_S20	[3, 4]	False			False			False	[]	False	[]	False	True	[]	[['CAMPY41_S20-c_000000000147-x', 119, 781, 1, 663, 98.64299999999999]]	False	[]	False	[]	False	True	[]	[['CAMPY41_S20-c_000000000147-x', 119, 781, 1, 663, 98.64299999999999]]	0	0
65	2	CAMPY4_spr11	[3, 4]	False	1.0	False	True	[['CAMPY4_spr11-c_000000000078-x', 6397, 6276, 5, 136, 75.758]]	('CAMPY4_spr11-c_000000000078-x',)	False	[]	True	[['CAMPY4_spr11-c_000000000078-x', 6444, 6334, 71, 181, 82.883]]	False	True	[]	[['CAMPY4_spr11-c_000000000267-x', 1979, 1317, 1, 663, 99.54799999999999]]	False	[]	True	[['CAMPY4_spr11-c_000000000078-x', 6444, 6334, 71, 181, 82.883]]	False	True	[]	[['CAMPY4_spr11-c_000000000267-x', 1979, 1317, 1, 663, 99.54799999999999]]	0	0
66	2	crofts_4R	[3, 4]	False	1.0	False	True	[['crofts_4R-c_000000000008-x', 18602, 18753, 1, 150, 98.684]]	('crofts_4R-c_000000000008-x',)	True	[['crofts_4R-c_000000000008-x', 18819, 19181, 1, 363, 100.0]]	True	[['crofts_4R-c_000000000008-x', 18489, 18709, 1, 219, 99.095]]	True	True	[['crofts_4R-c_000000000008-x', 18819, 19181, 1, 363, 100.0]]	[['crofts_4R-c_000000000008-x', 17758, 18420, 1, 663, 100.0]]	True	[['crofts_4R-c_000000000008-x', 18819, 19181, 1, 363, 100.0]]	True	[['crofts_4R-c_000000000008-x', 18489, 18709, 1, 219, 99.095]]	True	True	[['crofts_4R-c_000000000008-x', 18819, 19181, 1, 363, 100.0]]	[['crofts_4R-c_000000000008-x', 17758, 18420, 1, 663, 100.0]]	0	0
67	2	CAMPY15_S7	[3, 4]	False		False	True	[['CAMPY15_S7-c_000000000056-x', 125, 246, 5, 136, 75.0]]		False	[]	False	[]	False	True	[]	[['CAMPY15_S7-c_000000000028-x', 5196, 5858, 1, 663, 99.54799999999999]]	False	[]	False	[]	False	True	[]	[['CAMPY15_S7-c_000000000028-x', 5196, 5858, 1, 663, 99.54799999999999]]	0	0
68	2	crofts_8D3	[3, 4]	False	2.0	True	True	[['crofts_8D3-c_000000005433-x', 18602, 18751, 1, 150, 100.0], ['crofts_8D3-c_000000000029-x', 18602, 18751, 1, 150, 100.0]]	('crofts_8D3-c_000000000029-x', 'crofts_8D3-c_000000005433-x')	True	[['crofts_8D3-c_000000005433-x', 18817, 19179, 1, 363, 100.0], ['crofts_8D3-c_000000000029-x', 18817, 19179, 1, 363, 100.0]]	True	[['crofts_8D3-c_000000005433-x', 18489, 18707, 1, 219, 100.0], ['crofts_8D3-c_000000000029-x', 18489, 18707, 1, 219, 100.0]]	True	True	[['crofts_8D3-c_000000005433-x', 18817, 19179, 1, 363, 100.0], ['crofts_8D3-c_000000000029-x', 18817, 19179, 1, 363, 100.0]]	[['crofts_8D3-c_000000005433-x', 17758, 18420, 1, 663, 100.0], ['crofts_8D3-c_000000000029-x', 17758, 18420, 1, 663, 100.0]]	True	[['crofts_8D3-c_000000005433-x', 18817, 19179, 1, 363, 100.0], ['crofts_8D3-c_000000000029-x', 18817, 19179, 1, 363, 100.0]]	True	[['crofts_8D3-c_000000005433-x', 18489, 18707, 1, 219, 100.0], ['crofts_8D3-c_000000000029-x', 18489, 18707, 1, 219, 100.0]]	True	True	[['crofts_8D3-c_000000005433-x', 18817, 19179, 1, 363, 100.0], ['crofts_8D3-c_000000000029-x', 18817, 19179, 1, 363, 100.0]]	[['crofts_8D3-c_000000005433-x', 17758, 18420, 1, 663, 100.0], ['crofts_8D3-c_000000000029-x', 17758, 18420, 1, 663, 100.0]]	0	0
69	2	CAMPY87_S44	[3, 4]	False	1.0	False	True	[['CAMPY87_S44-c_000000000128-x', 3339, 3191, 1, 150, 99.333]]	('CAMPY87_S44-c_000000000128-x',)	True	[['CAMPY87_S44-c_000000000128-x', 3125, 2763, 1, 363, 99.449]]	True	[['CAMPY87_S44-c_000000000128-x', 3452, 3235, 1, 219, 99.54299999999999]]	True	True	[['CAMPY87_S44-c_000000000128-x', 3125, 2763, 1, 363, 99.449]]	[['CAMPY87_S44-c_000000000128-x', 4163, 3521, 21, 663, 99.53299999999999]]	True	[['CAMPY87_S44-c_000000000128-x', 3125, 2763, 1, 363, 99.449]]	True	[['CAMPY87_S44-c_000000000128-x', 3452, 3235, 1, 219, 99.54299999999999]]	True	True	[['CAMPY87_S44-c_000000000128-x', 3125, 2763, 1, 363, 99.449]]	[['CAMPY87_S44-c_000000000128-x', 4163, 3521, 21, 663, 99.53299999999999]]	0	0
70	2	crofts_1D2	[3, 4]	False	1.0	True	True	[['crofts_1D2-c_000000000008-x', 18602, 18751, 1, 150, 100.0]]	('crofts_1D2-c_000000000008-x',)	True	[['crofts_1D2-c_000000000008-x', 18817, 19179, 1, 363, 100.0]]	True	[['crofts_1D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0]]	True	True	[['crofts_1D2-c_000000000008-x', 18817, 19179, 1, 363, 100.0]]	[['crofts_1D2-c_000000000008-x', 17758, 18420, 1, 663, 100.0]]	True	[['crofts_1D2-c_000000000008-x', 18817, 19179, 1, 363, 100.0]]	True	[['crofts_1D2-c_000000000008-x', 18489, 18707, 1, 219, 100.0]]	True	True	[['crofts_1D2-c_000000000008-x', 18817, 19179, 1, 363, 100.0]]	[['crofts_1D2-c_000000000008-x', 17758, 18420, 1, 663, 100.0]]	0	0
71	2	crofts_8R1	[3, 4]	False	1.0	True	True	[['crofts_8R1-c_000000000008-x', 70974, 70825, 1, 150, 100.0]]	('crofts_8R1-c_000000000008-x',)	True	[['crofts_8R1-c_000000000008-x', 70759, 70397, 1, 363, 100.0]]	True	[['crofts_8R1-c_000000000008-x', 71087, 70869, 1, 219, 100.0]]	True	True	[['crofts_8R1-c_000000000008-x', 70759, 70397, 1, 363, 100.0]]	[['crofts_8R1-c_000000000008-x', 71818, 71156, 1, 663, 100.0]]	True	[['crofts_8R1-c_000000000008-x', 70759, 70397, 1, 363, 100.0]]	True	[['crofts_8R1-c_000000000008-x', 71087, 70869, 1, 219, 100.0]]	True	True	[['crofts_8R1-c_000000000008-x', 70759, 70397, 1, 363, 100.0]]	[['crofts_8R1-c_000000000008-x', 71818, 71156, 1, 663, 100.0]]	0	0
72	2	CG8421	[3, 4]	False	1.0	True	True	[['CG8421-NZ_CP005388-x', 168615, 168764, 1, 150, 100.0]]	('CG8421-NZ_CP005388-x',)	True	[['CG8421-NZ_CP005388-x', 168830, 169192, 1, 363, 100.0]]	True	[['CG8421-NZ_CP005388-x', 168502, 168720, 1, 219, 100.0]]	True	True	[['CG8421-NZ_CP005388-x', 168830, 169192, 1, 363, 100.0]]	[['CG8421-NZ_CP005388-x', 167771, 168433, 1, 663, 100.0]]	True	[['CG8421-NZ_CP005388-x', 168830, 169192, 1, 363, 100.0]]	True	[['CG8421-NZ_CP005388-x', 168502, 168720, 1, 219, 100.0]]	True	True	[['CG8421-NZ_CP005388-x', 168830, 169192, 1, 363, 100.0]]	[['CG8421-NZ_CP005388-x', 167771, 168433, 1, 663, 100.0]]	0	0
